accountId,date,name,amount,description,paymentChannel,type,Explaination,transactionId,AssignedCategory,ConfidenceScore,AccountNumber,TypeOfTransaction,Payee,Taxes,Type of Transaction,Payee/Vendor,Category,Account Number,Tax,Memo/Notes
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,1/23/2025,NANNYSERVICES.CA,-48,NANNYSERVICES.CA,online,place,"- Explanation: The transaction is categorized as ""30800 Owners Draw"" because the name ""NANNYSERVICES.CA"" suggests a personal expense, and the amount is negative, indicating a withdrawal or payment from a business account for personal use. The payment channel is ""online"" and the type is ""place"", which further supports this categorization.
- AccountNumber: 30800
- Category: 30800 Owners Draw
- TypeOfTransaction: Expense
- Payee: NANNYSERVICES.CA
- Taxes: Out of Scope
- Confidence Score: 80",YKOZoXXg70t1k5XyPjkdIRgmneA5YqfnDPOAM,30800 Owners Draw,80,30800,Expense,NANNYSERVICES.CA,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,1/23/2025,ROGERS ******6208,-525.07,ROGERS      ******6208,online,place,"Explanation: The transaction is categorized as ""68600 Utilities"" because the name and description contain ""ROGERS"", which is a well-known utility company, and the amount is negative, indicating a payment.

AccountNumber: 68600
Category: 68600 Utilities
TypeOfTransaction: Expense
Payee: ROGERS
Taxes: Out of Scope
Confidence Score: 90",d86njLL1abs5qoMJPkqgfOQYB8bLwDH8gJOzJ,68600 Utilities,90,68600,Expense,ROGERS,Out of Scope,,,,,S (12%),We need the receipt to know the exact tax code (Usually the same every time)
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,1/23/2025,SAINT GERMAIN BAKERY,-48.58,SAINT GERMAIN BAKERY,in store,place,"- Explanation: This transaction is categorized as ""64300 Meals and Entertainment"" because the name ""SAINT GERMAIN BAKERY"" suggests a food establishment, and the amount is a relatively small expense, which is consistent with a meal or entertainment purchase. The payment channel ""in store"" and type ""place"" also support this categorization.
- Account Number: 64300
- Category: 64300 Meals and Entertainment
- Type Of Transaction: Expense
- Payee: SAINT GERMAIN BAKERY
- Taxes: Out of Scope
- Confidence Score: 90",w6JvERRLp4sxbvgmP3bLIAQ4p3owONiewpNmn,64300 Meals and Entertainment,90,,,SAINT GERMAIN BAKERY,Out of Scope,Expense,,,64300,,Missing account number and  type
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,1/23/2025,SP SWEETIENAILSUPPLY,-165.9,SP SWEETIENAILSUPPLY,in store,place,"Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name and description of the transaction, ""SP SWEETIENAILSUPPLY"", suggests that it is a purchase of nail supplies, which is a common expense for a salon. The amount is negative, indicating that it is an expense.

AccountNumber: 50100

Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

TypeOfTransaction: Expense

Payee: SP SWEETIENAILSUPPLY

Taxes: Out of Scope

Confidence Score: 90",z15rEaaPdJsNQbjp7JQkfLdBzaOw6PtzLyrpP,Cost of Goods Sold:Salon Supplies:Supplies and Materials,90,50100,Expense,SP SWEETIENAILSUPPLY,Out of Scope,,,,50110,,Wrong account number
VB7oxXXg8kh13J9qybrgU6vjoe3zNEIDnELPr,1/22/2025,SEND E-TFR ***hWD,-1263.49,SEND E-TFR ***hWD,other,special,"Explanation: The transaction is categorized as ""20000 Accounts Payable"" because the name ""SEND E-TFR ***hWD"" suggests a payment to a vendor or supplier, and the amount is negative, indicating a payment or expense. The description also matches the name, which suggests an electronic transfer.

AccountNumber: 20000
Category: 20000 Accounts Payable
TypeOfTransaction: Expense
Payee: Nill
Taxes: Out of Scope
Confidence Score: 80",oEAPkrrjpyu38vjaeP8eCXJzjdOgd9fopQNEr,20000 Accounts Payable,80,20000,Expense,Nill,Out of Scope,Expense,Ask vendor name,Uncategorized Expense,70000,Out of Scope,We need the Etransfers report to know the correct account and Supplier name
oEAPkrrjpyu38vjaeP70I7PBbRpDXoS5rKPRL,1/22/2025,Phorest Pay-Pho MSP,1866.7,Phorest Pay-Pho  MSP,other,special,"Explanation: The transaction is categorized as ""Cash Clearing Account"" because the name ""Phorest Pay-Pho MSP"" and description ""Phorest Pay-Pho  MSP"" suggest a payment processing service, and the amount is positive, indicating a deposit into the account.

AccountNumber: 10000
Category: Cash Clearing Account
TypeOfTransaction: Income
Payee: Nill
Taxes: Out of Scope
Confidence Score: 90",w6JvERRLp4sxbvgmP3bPC476OmQDmyUyO3b84,Cash Clearing Account,90,10000,Income,Nill,Out of Scope,Transfer /Deposit,Phorest,,,,
oEAPkrrjpyu38vjaeP70I7PBbRpDXoS5rKPRL,1/22/2025,SEND E-TFR ***Rwn,-1227.52,SEND E-TFR ***Rwn,other,special,"- Explanation: The transaction is categorized as ""20000 Accounts Payable"" because the name ""SEND E-TFR ***Rwn"" suggests a payment to a vendor or supplier, and the amount is negative, indicating an expense. The description and payment channel also support this categorization.
- AccountNumber: 20000
- Category: 20000 Accounts Payable
- TypeOfTransaction: Expense
- Payee: Nill
- Taxes: Out of Scope
- Confidence Score: 80",mOKD8kkvpBTY4yJVEL4ECvOmPZYVZrF3ReP6g,20000 Accounts Payable,80,20000,Expense,Nill,Out of Scope,Expense,Ask vendor name,Uncategorized Expense,70000,Out of Scope,We need the Etransfers report to know the correct account and Supplier name
oEAPkrrjpyu38vjaeP70I7PBbRpDXoS5rKPRL,1/22/2025,SEND E-TFR *MRE AP,-1546.37,SEND E-TFR *MRE AP,other,special,"Explanation: The transaction is categorized as ""Subcontractor"" because the name ""SEND E-TFR *MRE AP"" suggests a payment to a subcontractor, and the amount is negative, indicating an expense. The description also matches the name, which further supports this categorization.

AccountNumber: 65000
Category: Subcontractor
TypeOfTransaction: Expense
Payee: Nill
Taxes: Out of Scope
Confidence Score: 90",z15rEaaPdJsNQbjp7JQ7tBmY6pd1pDfdaJQ8V,Subcontractor,90,65000,Expense,Nill,Out of Scope,Expense,Ask vendor name,Uncategorized Expense,70000,Out of Scope,We need the Etransfers report to know the correct account and Supplier name
oEAPkrrjpyu38vjaeP70I7PBbRpDXoS5rKPRL,1/22/2025,WORKERS COMP BC WCB,-759.7,WORKERS COMP BC  WCB,in store,place,"Explanation: The transaction is categorized as ""66000 Payroll Expenses:WCB Expenses"" because the name and description of the transaction, ""WORKERS COMP BC WCB"", indicate that it is a payment related to Workers' Compensation Board (WCB) expenses, which is a type of payroll expense.

AccountNumber: 66000
Category: 66000 Payroll Expenses:WCB Expenses
TypeOfTransaction: Expense
Payee: WORKERS COMP BC WCB
Taxes: Out of Scope
Confidence Score: 95",d86njLL1abs5qoMJPkqPtY7Aw0Qv0PFykNRv7,66000 Payroll Expenses:WCB Expenses,95,66000,Expense,WORKERS COMP BC WCB,Out of Scope,,,66300 Payroll Expenses:Payroll - WCB Expenses,66300,,Wrong account and account number
VB7oxXXg8kh13J9qybrgU6vjoe3zNEIDnELPr,1/22/2025,SEND E-TFR FEE,-1,SEND E-TFR FEE,other,special,"- Explanation: The transaction is categorized as ""60400 Bank Service Charges"" because the name and description of the transaction, ""SEND E-TFR FEE"", indicate a bank service fee.
- AccountNumber: 60400
- Category: 60400 Bank Service Charges
- TypeOfTransaction: Expense
- Payee: Nill
- Taxes: Out of Scope
- Confidence Score: 90",bxdZjwwLMmSLbEJa8qb8hLVKXE81EbFgNrYzD,60400 Bank Service Charges,90,60400,Expense,Nill,Out of Scope,Expense,Ask vendor name,Uncategorized Expense,70000,Out of Scope,We need the Etransfers report to know the correct account and Supplier name
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,1/22/2025,COLOUR ENERGY,-361.81,COLOUR ENERGY,online,special,"- Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name ""COLOUR ENERGY"" suggests a supplier of beauty or cosmetic products, and the amount is a negative value, indicating a purchase or expense. The payment channel is online, which is consistent with a business-to-business transaction.
- AccountNumber: 50100
- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials
- TypeOfTransaction: Expense
- Payee: COLOUR ENERGY
- Taxes: Out of Scope
- Confidence Score: 80",go1ZjPPBa6iEDgB5JVDJFmeDNaL4awt3B4Vj3,Cost of Goods Sold:Salon Supplies:Supplies and Materials,80,50100,Expense,COLOUR ENERGY,Out of Scope,,,,50110,,Wrong account number
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,1/22/2025,COLOUR ENERGY,-361.81,COLOUR ENERGY,online,special,"- Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name ""COLOUR ENERGY"" suggests a supplier of beauty or salon products, and the amount is a negative value, indicating a payment made to the supplier. The description also matches the name, further supporting this categorization.

- AccountNumber: 50100

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: COLOUR ENERGY

- Taxes: Out of Scope

- Confidence Score: 80",60nP7eewDMcrm5PNdpmdh9RjaEXKEvHyqjrb7,Cost of Goods Sold:Salon Supplies:Supplies and Materials,80,50100,Expense,COLOUR ENERGY,Out of Scope,,,,50110,,Wrong account number
oEAPkrrjpyu38vjaeP70I7PBbRpDXoS5rKPRL,1/21/2025,Phorest Pay-Pho MSP,1593.18,Phorest Pay-Pho  MSP,other,special,"Explanation: The transaction is categorized as ""Cash Clearing Account"" because the name ""Phorest Pay-Pho MSP"" and description ""Phorest Pay-Pho  MSP"" suggest a payment processing service, and the amount is positive, indicating a deposit into the account.

AccountNumber: 10000
Category: Cash Clearing Account
TypeOfTransaction: Income
Payee: Nill
Taxes: Out of Scope
Confidence Score: 90",1yOwmnnrJMiL9anzgv9Luvv7abY1r6Ur3b6oP7,Cash Clearing Account,90,10000,Income,Nill,Out of Scope,,Phorest,,,,
oEAPkrrjpyu38vjaeP70I7PBbRpDXoS5rKPRL,1/21/2025,SEND E-TFR ***3yh,-2961.78,SEND E-TFR ***3yh,other,special,"Explanation: The transaction is categorized as ""20000 Accounts Payable"" because the name ""SEND E-TFR ***3yh"" suggests a payment to a vendor or supplier, and the amount is negative, indicating an expense. The description and payment channel also support this categorization.

AccountNumber: 20000
Category: 20000 Accounts Payable
TypeOfTransaction: Expense
Payee: Nill
Taxes: Out of Scope
Confidence Score: 80",D9y84xx0RMtM5Lk0om5MHppm5YozBvUQJYOz5b,20000 Accounts Payable,80,20000,Expense,Nill,Out of Scope,,Ask vendor name,Uncategorized Expense,70000,Out of Scope,We need the Etransfers report to know the correct account and Supplier name
oEAPkrrjpyu38vjaeP70I7PBbRpDXoS5rKPRL,1/21/2025,SEND E-TFR *cxM AP,-1971.89,SEND E-TFR *cxM AP,other,special,"- Explanation: The transaction is categorized as ""Subcontractor"" because the name ""SEND E-TFR *cxM AP"" suggests a payment to a subcontractor, and the amount is negative, indicating an expense. The description also matches the name, which further supports this categorization.
- AccountNumber: 65000
- Category: Subcontractor
- TypeOfTransaction: Expense
- Payee: Nill
- Taxes: Out of Scope
- Confidence Score: 90",Lp48YqqMR6szyK1geQyzcmmVw6xXv1tj9oRdqQ,Subcontractor,90,65000,Expense,Nill,Out of Scope,,Ask vendor name,Uncategorized Expense,70000,Out of Scope,We need the Etransfers report to know the correct account and Supplier name
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,1/21/2025,ROGERS ******6208,-525.07,ROGERS ******6208,online,place,"Explanation: The transaction is categorized as ""68600 Utilities"" because the name ""ROGERS"" is associated with a utility company that provides telecommunications services, and the payment channel is online, which is consistent with how utility bills are often paid.

Account Number: 68600
Category: 68600 Utilities
Type Of Transaction: Expense
Payee: ROGERS
Taxes: Out of Scope
Confidence Score: 90",7jpqOxx61zcxapE3OLaxHVVgnw9RQZIZ13A4yR,68600 Utilities,90,,,ROGERS,Out of Scope,Expense,,,68900,S (12%),
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,1/21/2025,SAINT GERMAIN BAKERY,-48.58,SAINT GERMAIN BAKERY,in store,place,"- Explanation: The transaction is categorized as ""64300 Meals and Entertainment"" because the name ""SAINT GERMAIN BAKERY"" suggests a food or beverage purchase, and the amount is a relatively small debit, which is consistent with a meal or entertainment expense. The payment channel ""in store"" and type ""place"" also support this categorization.
- AccountNumber: 64300
- Category: 64300 Meals and Entertainment
- TypeOfTransaction: Expense
- Payee: SAINT GERMAIN BAKERY
- Taxes: Out of Scope
- Confidence Score: 80",94N38xxDqMSexg98b1xetppVoXm4EjUJ0XoPAz,64300 Meals and Entertainment,80,64300,Expense,SAINT GERMAIN BAKERY,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,1/21/2025,ROGERS ******6208,-525.07,ROGERS ******6208,online,place,"- Explanation: The transaction is categorized as ""68600 Utilities"" because the name ""ROGERS"" is associated with a telecommunications company, and the payment channel is ""online"", which suggests a bill payment.
- AccountNumber: 68600
- Category: 68600 Utilities
- TypeOfTransaction: Expense
- Payee: ROGERS
- Taxes: Out of Scope
- Confidence Score: 90",P68maKKgRPsdL03wzDLdSZZE7xR9Kzf5Xwba9q,68600 Utilities,90,68600,Expense,ROGERS,Out of Scope,,,,68900,S (12%),
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,1/21/2025,SAINT GERMAIN BAKERY,-48.58,SAINT GERMAIN BAKERY,in store,place,"- Explanation: The transaction is categorized as ""64300 Meals and Entertainment"" because the name ""SAINT GERMAIN BAKERY"" suggests a food establishment, and the amount is a small debit, indicating a purchase. The payment channel ""in store"" and type ""place"" also support this categorization, as it appears to be an in-person transaction at a physical location.

- Account Number: 64300
- Category: 64300 Meals and Entertainment
- Type Of Transaction: Expense
- Payee: SAINT GERMAIN BAKERY
- Taxes: Out of Scope
- Confidence Score: 90",qQ0Bgrr4pkH9b14wNzb9UZZvNakenRf5eNAxdg,64300 Meals and Entertainment,90,,,SAINT GERMAIN BAKERY,Out of Scope,Expense,,,64300,,Missing account number
oEAPkrrjpyu38vjaeP70I7PBbRpDXoS5rKPRL,1/20/2025,Phorest Pay-Pho MSP,3420.86,Phorest Pay-Pho  MSP,other,special,"- Explanation: The transaction is categorized as Cash Clearing Account because the name ""Phorest Pay-Pho MSP"" and description ""Phorest Pay-Pho  MSP"" suggest a payment processing service, and the amount is a positive value, indicating a deposit or payment.
- AccountNumber: Nill
- Category: Cash Clearing Account
- TypeOfTransaction: Income
- Payee: Nill
- Taxes: Nill
- Confidence Score: 90",d86njLL1abs5qoMJPkq5IOOJw1XeMBUPM048Yd,Cash Clearing Account,90,Nill,Income,Nill,Nill,,,,10000,Out of Scope,Missing account number
oEAPkrrjpyu38vjaeP70I7PBbRpDXoS5rKPRL,1/20/2025,Phorest Pay-Pho MSP,2542.51,Phorest Pay-Pho  MSP,other,special,"- Explanation: The transaction is categorized as Cash Clearing Account because the name ""Phorest Pay-Pho MSP"" and description ""Phorest Pay-Pho  MSP"" suggest a payment processing service, and the amount is a credit, indicating a payment received.
- AccountNumber: Nill
- Category: Cash Clearing Account
- TypeOfTransaction: Income
- Payee: Nill
- Taxes: Nill
- Confidence Score: 90",60nP7eewDMcrm5PNdpmruJJPa0pLmOCZM0pV88,Cash Clearing Account,90,Nill,Income,Nill,Nill,,,,10000,Out of Scope,Missing account number
oEAPkrrjpyu38vjaeP70I7PBbRpDXoS5rKPRL,1/20/2025,Phorest Pay-Pho MSP,2171.8,Phorest Pay-Pho  MSP,other,special,"- Explanation: The transaction is categorized as Cash Clearing Account because the name ""Phorest Pay-Pho MSP"" and description ""Phorest Pay-Pho  MSP"" match the examples provided for this category, indicating a payment processing transaction.
- AccountNumber: Nill
- Category: Cash Clearing Account
- TypeOfTransaction: Income
- Payee: Nill
- Taxes: Nill
- Confidence Score: 90",w6JvERRLp4sxbvgmP3bxHAAbOZj9VpIJPdDeQV,Cash Clearing Account,90,Nill,Income,Nill,Nill,,,,10000,Out of Scope,Missing account number
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,1/20/2025,Amazon,-50.39,AMZN Mktp CA*Z52WW8E41,online,digital,"- Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name ""Amazon"" suggests a purchase, and the amount is negative, indicating a payment. The description ""AMZN Mktp CA*Z52WW8E41"" is a typical format for Amazon transactions. However, since the transaction details do not explicitly mention salon supplies, there is some uncertainty.
- AccountNumber: Nill
- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials
- TypeOfTransaction: Expense
- Payee: Amazon
- Taxes: Nill
- Confidence Score: 60",EVKn4ddjRMug3Ddpqz3gFddXm6P09rIqy6NZ3k,Cost of Goods Sold:Salon Supplies:Supplies and Materials,60,Nill,Expense,Amazon,Nill,,,,50110,Out of Scope,We need the receipt to know the exact tax code
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,1/20/2025,CC.CAREGUIDE.COM,-66.08,CC.CAREGUIDE.COM,online,place,"- Explanation: The transaction is likely an online payment for a service, and the name ""CC.CAREGUIDE.COM"" suggests it's related to a care guide or healthcare service. Based on the provided examples, this type of transaction doesn't directly match any specific category, but it could be considered as an ""Uncategorized Expense"" due to the lack of specific information about the service provided by CC.CAREGUIDE.COM.
- AccountNumber: Nil
- Category: Uncategorized Expense
- TypeOfTransaction: Expense
- Payee: CC.CAREGUIDE.COM
- Taxes: Nil
- Confidence Score: 60",MXa8bBBgRLSjdkAqVKdjCNNzDwkemACgjdwB89,Uncategorized Expense,60,Nil,Expense,CC.CAREGUIDE.COM,Nil,,,Research Expense,50130,Out of Scope,We need the receipt to know the exact tax code
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,1/20/2025,FRESH ST MARKET 009,-93.42,FRESH ST MARKET 009,in store,place,"- Explanation: This transaction appears to be a purchase made at a store called ""FRESH ST MARKET 009"". The amount is negative, indicating that it is an expense. The payment channel is ""in store"" and the type is ""place"", which further supports the idea that this is a purchase made at a physical store.
- AccountNumber: 64300
- Category: 64300 Meals and Entertainment
- TypeOfTransaction: Expense
- Payee: FRESH ST MARKET 009
- Taxes: Nill
- Confidence Score: 80",OwJ84yyEX1t06vPdKV60ubb957pzvYtP6o9ZwX,64300 Meals and Entertainment,80,64300,Expense,FRESH ST MARKET 009,Nill,,,,,Out of Scope,We need the receipt to know the exact tax code
